Title,Year,Duration,Genre,Rating,Votes,Director,Actor1,Actor2,Actor3,genre_list,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Unknown,genre_War,genre_Western,Director_enc,Actor1_enc,Actor2_enc,Actor3_enc
Rahi,(1953),0.0,Drama,7.0,28,Khwaja Ahmad Abbas,Dev Anand,Nalini Jaywant,Balraj Sahni,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,616,1484,481
Rahi Badal Gaye,(1985),,Romance,6.4,46,Ravi Tandon,Rishi Kapoor,Shabana Azmi,Padmini Kolhapure,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2225,1835,2263,1756
Rahu Ketu,(1978),0.0,Action,5.8,20,B.R. Ishara,Shashi Kapoor,Rekha,Prem Nath,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,2082,2003,1874
Rahul,(2001),0.0,Drama,5.4,249,Prakash Jha,Shabana Raza,Yash Gawli,Rajeshwari Sachdev,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,2031,2835,2012
Raid,(2018),0.0,"Action, Crime, Drama",7.4,0,Raj Kumar Gupta,Ajay Devgn,Ileana D'Cruz,Amit Bimrot,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,108,851,189
Rail Ka Dibba,(1953),,Drama,8.0,36,Prem Narayan Arora,Madhubala,Shammi Kapoor,Sajjan,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,1165,2297,2276
Railway Children,(2016),0.0,"Crime, Drama",8.0,137,Prithvi Konanur,Yash Shetty,Syed Pervez,Ramachandra Hosur,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,2523,2602,2052
Railway Platform,(1955),0.0,"Comedy, Drama, Romance",7.2,24,Ramesh Saigal,Nalini Jaywant,Sheila Ramani,Johnny Walker,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2180,1384,2343,1082
Railway Raju,(2019),0.0,"Crime, Thriller",7.5,6,Dinkar Rao,Anubhav Dixit,Monika Mishra,Lavanya Rao,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,733,287,1428,1291
Rain: The Terror Within...,(2005),,"Drama, Romance, Thriller",3.2,66,Amol Shetge,Himanshu Malik,Meghna Naidu,Panne Chatterjee,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,215,822,1371,1769
Rainbow,(2015),0.0,"Comedy, Drama",7.9,0,Nagesh Kukunoor,Krrish Chhabria,Hetal Gada,Vipin Sharma,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,1089,823,2985
Raincoat,(2004),0.0,"Drama, Romance",7.6,0,Rituparno Ghosh,Ajay Devgn,Aishwarya Rai Bachchan,Annu Kapoor,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2264,108,85,287
Raj Hath,(1956),0.0,"Adventure, Drama, Romance",6.2,16,Sohrab Modi,Madhubala,Pradeep Kumar,Ulhas,"['Adventure', 'Drama', 'Romance']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2691,1165,1723,2847
Raj Mahal,(1982),0.0,"Action, Drama",6.1,19,K. Parvez,Vinod Khanna,Neetu Singh,Asrani,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,2487,1559,427
Raj Tilak,(1959),0.0,Adventure,6.1,14,S.S. Vasan,Gemini Ganesan,Vyjayanthimala,Pran,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,745,2824,1845
Raja,(1995),0.0,"Action, Drama, Romance",5.3,751,Indra Kumar,Sanjay Kapoor,Madhuri Dixit,Mukesh Khanna,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,980,1971,1234,1555
Raja Abroadiya,(2018),0.0,Romance,4.3,22,Lakhwinder Shabla,Robin Sohi,Vaishnavi Patwardhan,Alankrita Bora,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1363,1848,2710,140
Raja Aur Rana,(1984),,"Action, Comedy, Crime",6.4,9,Shibu Mitra,Aaloka,Ajit,Chandrashekhar,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,15,96,593
Raja Aur Rangeeli,(1996),,"Comedy, Romance",8.4,74,K.S. Prakash Rao,Mamta Kulkarni,Mohan Babu,Unknown,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1182,1188,1406,2853
Raja Aur Runk,(1968),0.0,"Drama, Family, Musical",6.9,49,Kolli Pratyagatma,Sanjeev Kumar,Ajit,Mukri,"['Drama', 'Family', 'Musical']",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1311,1980,96,1561
Raja Babu,(1994),0.0,"Action, Comedy, Drama",6.3,0,David Dhawan,Govinda,Karisma Kapoor,Shakti Kapoor,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,767,1065,2438
Raja Bhai Lagey Raho...,(2005),,Comedy,2.9,19,Dinesh D. Awasthi,Ravi Kishan,Rajeev Awasthi,Chittaranjan Giri,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1801,1876,612
Raja Bhaiya,(2003),0.0,"Comedy, Drama",3.7,211,Raman Kumar,Sadashiv Amrapurkar,Rakesh Bedi,Kajal Chakraborty,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,1901,1918,1112
Raja Harishchandra,(1952),0.0,History,6.0,7,Raman B. Desai,Prem Adib,Sumitra Devi,Bipin Gupta,['History'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2161,1599,2541,542
Raja Harishchandrra,(1979),,"Biography, History",9.0,8,Ashish Kumar,Ashish Kumar,Neera,Bela Bose,"['Biography', 'History']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364,373,1553,490
Raja Hindustani,(1996),0.0,"Action, Comedy, Drama",6.2,0,Dharmesh Darshan,Aamir Khan,Karisma Kapoor,Suresh Oberoi,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,18,1065,2742
Raja Jani,(1972),,"Action, Drama, Romance",6.6,195,Mohan Segal,Dharmendra,Hema Malini,Prem Nath,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1567,631,818,1874
Raja Kaka,(1974),,"Action, Drama",5.1,10,Chotu Bihari,Kiran Kumar,Vidya Sinha,Roopesh Kumar,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,1055,2747,2208
Raja Kali Amman,(2000),,"Drama, Fantasy, Thriller",4.0,27,Ramanarayanan,Deepa,Karan,Kousalya,"['Drama', 'Fantasy', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2165,588,1044,1230
Raja Ki Ayegi Baraat,(1997),0.0,"Drama, Romance",3.7,373,Ashok Gaekwad,Shadaab Khan,Rani Mukerji,Gulshan Grover,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,373,2032,1958,877
Raja Ko Rani Se Pyar Ho Gaya,(2000),0.0,"Comedy, Musical, Romance",3.4,78,Rajeev Kumar,Arvind Swamy,Manisha Koirala,Dilip Dhawan,"['Comedy', 'Musical', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2059,355,1290,716
Raja Kumarudu,(1999),,"Comedy, Drama, Romance",6.7,0,K. Raghavendra Rao,Mahesh Babu,Preity Zinta,Prakash Raj,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1156,1171,1758,1840
Raja Natwarlal,(2014),0.0,"Crime, Thriller",6.1,0,Kunal Deshmukh,Emraan Hashmi,Humaima Malik,Paresh Rawal,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1350,693,842,1774
Raja Rani,(1973),,"Family, Romance",6.7,98,Sachin Bhowmick,Rajesh Khanna,Sharmila Tagore,David Abraham,"['Family', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2363,1702,2312,650
Raja Rani Ko Chahiye Pasina,(1978),,"Drama, Family",6.3,6,Sulabha Deshpande,Siddharth,Durga,Jasraj,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,2144,658,1021
Raja Saab,(1969),0.0,Romance,6.3,37,Suraj Prakash,Shashi Kapoor,Nanda,Kamal Kapoor,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2819,2082,1493,1128
Raja Simham,(1995),,Unknown,4.3,7,K. Raghavendra Rao,Rajasekhar,Ramya Krishnan,Soundarya,['Unknown'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1156,1684,1950,2643
Rajaji,(1999),0.0,"Comedy, Romance",4.6,344,Vimal Kumar,Govinda,Raveena Tandon,Satish Kaushik,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3042,767,1980,2376
Rajdhani Express,(2013),0.0,"Action, Drama, Thriller",2.9,257,Ashok Kohli,Jimmy Sheirgill,Ishrat Ali,Nishant Balgovind,"['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,379,931,892,1720
Rajjo,(2013),0.0,"Drama, Romance",2.3,436,Vishwas Patil,Kangana Ranaut,Prakash Raj,Mahesh Manjrekar,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3085,997,1730,1349
Rajkumar,(1996),0.0,"Drama, Family, Fantasy",4.5,277,Pankaj Parashar,Naseeruddin Shah,Anil Kapoor,Madhuri Dixit,"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,1405,207,1338
Rajkumar,(1964),0.0,"Musical, Drama, Comedy",7.0,164,K. Shankar,Shammi Kapoor,Sadhana,Pran,"['Musical', 'Drama', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1160,2058,2112,1845
Rajma Chawal,(2018),0.0,"Comedy, Drama, Family",5.8,0,Leena Yadav,Amyra Dastur,Rishi Kapoor,Sheeba Chaddha,"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,224,2029,2486
Rajneeti,(2010),0.0,"Crime, Drama, Thriller",7.1,0,Prakash Jha,Ranbir Kapoor,Ajay Devgn,Nana Patekar,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1864,1760,90,1606
Rajnigandha,(1974),0.0,"Drama, Romance",7.3,670,Basu Chatterjee,Vidya Sinha,Amol Palekar,Dinesh Thakur,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,475,2437,175,728
Rajoo Dada,(1992),0.0,Action,3.3,6,D.S. Azad,Mithun Chakraborty,Chandrashekhar,Mohan Choti,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,1304,514,1503
Rajput,(1982),,"Action, Drama, Romance",6.5,150,Vijay Anand,Rajesh Khanna,Dharmendra,Hema Malini,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3003,1702,607,920
Rajput,(1951),0.0,"Action, Drama",6.4,10,Lekhraj Bhakri,Paidi Jairaj,Suraiya,Kuldip Kaur,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,1509,2564,1248
Rajput Ramani,(1936),0.0,Adventure,3.1,10,Keshavrao Dhaiber,Nalini Tarkhad,Nanasaheb Phatak,Shanta Apte,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,1385,1491,2450
Raju Ban Gaya Gentleman,(1992),0.0,"Musical, Comedy, Romance",6.8,0,Aziz Mirza,Shah Rukh Khan,Juhi Chawla,Nana Patekar,"['Musical', 'Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,427,2038,982,1606
Raju Chacha,(2000),0.0,"Action, Comedy, Drama",5.1,0,Anil Devgan,Kajol,Ajay Devgn,Rishi Kapoor,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,977,90,2165
Rajula,(2013),,Drama,6.8,14,Nitin Tiwari,Anil Ghildiyal,Vishnu Gurung,Ashima Pandey,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,249,2806,396
Rakhi,(1962),0.0,"Drama, Family",6.5,41,A. Bhimsingh,Ashok Kumar,Waheeda Rehman,Pradeep Kumar,"['Drama', 'Family']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,2827,1831
Rakhi Aur Hathkadi,(1972),0.0,"Action, Drama, Family",6.6,22,S.M. Sagar,Ashok Kumar,Asha Parekh,Vijay Arora,"['Action', 'Drama', 'Family']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,376,337,2926
Rakht,(2004),0.0,"Horror, Thriller",3.7,608,Mahesh Manjrekar,Sanjay Dutt,Sunil Shetty,Bipasha Basu,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1428,1969,2552,541
Rakhta Charitra,(2010),0.0,"Action, Biography, Crime",7.6,0,Ram Gopal Varma,Vivek Oberoi,Shatrughan Sinha,Sudeep,"['Action', 'Biography', 'Crime']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,2508,2325,2667
Rakhta Charitra 2,(2010),0.0,"Action, Biography, Crime",6.5,0,Ram Gopal Varma,Shatrughan Sinha,Vivek Oberoi,Suriya,"['Action', 'Biography', 'Crime']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,2084,2819,2745
Rakhtbeej,(2012),0.0,Thriller,3.1,15,Anil Ballani,Julia Datt,Tinnu Anand,Mansi Dovhal,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248,952,2654,1417
Rakhwala,(1971),,"Action, Musical, Thriller",5.9,38,Adurthi Subba Rao,Dharmendra,Leena Chandavarkar,Vinod Khanna,"['Action', 'Musical', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,92,631,1188,2981
Rakhwala,(1989),,Drama,4.9,82,K. Muralimohana Rao,Anil Kapoor,Farha Naaz,Shabana Azmi,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,250,688,2417
Rakhwale,(1994),0.0,Action,2.9,20,Sudharshan Lal,Mukesh Khanna,Aatish Devgan,Harsha Mehra,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,1349,21,909
Rakkhosh,(2019),0.0,Horror,4.7,162,Abhijit Kokate,Srivinay Salian,Sanjay Mishra,Priyanka Bose,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,2221,2198,1898
Raksha,(1981),0.0,"Action, Drama",5.8,21,Ravikant Nagaich,Jeetendra,Parveen Babi,Moushumi Chatterjee,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,919,1677,1544
Rakshaa Bandhan,(1977),0.0,Drama,7.6,5,Shantilal Soni,Jairaj,Pallavi Joshi,Lalita Pawar,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,881,1650,1286
Rakshak,(1996),0.0,"Action, Thriller",4.7,296,Ashok Honda,Sunil Shetty,Karisma Kapoor,Sonali Bendre,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,2266,1065,2625
Rakta Bandhan,(1984),0.0,"Action, Comedy, Crime",5.3,14,Rajat Rakshit,Rati Agnihotri,Birbal,Mithun Chakraborty,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051,1786,472,1494
Raktanadir Dhara,(1994),,Musical,6.9,12,Ram Mukherjee,Soumitra Bannerjee,Chiranjit,Nirmal Kumar,['Musical'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2155,2205,538,1710
Raktdhar,(2017),0.0,Drama,6.5,12,Ajit Varma,Jimmy Sharma,Shakti Kapoor,Shahbaaz Khan,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,930,2286,2427
Ram Aur Shyam,(1967),0.0,"Comedy, Drama, Family",7.4,862,Tapi Chanakya,Dilip Kumar,Waheeda Rehman,Mumtaz,"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886,657,2827,1567
Ram Aur Shyam,(1996),,"Action, Crime, Drama",4.1,18,Raju Mavani,Samrat,Manek Bedi,Divya Dutta,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,1954,1276,741
Ram Balram,(1980),0.0,"Action, Comedy, Drama",6.3,475,Vijay Anand,Dharmendra,Amitabh Bachchan,Zeenat Aman,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3003,631,173,3058
Ram Bhakta Hanuman,(1948),,"Action, Adventure, Fantasy",7.2,9,Homi Wadia,Trilok Kapoor,Sona Chatterjee,Amarnath,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,955,2363,2455,175
Ram Bharose,(1977),0.0,Comedy,6.7,18,Anand Sagar,Randhir Kapoor,Rekha,Amjad Khan,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1763,2003,203
Ram Gopal Varma Ki Aag,(2007),0.0,"Action, Adventure, Comedy",1.7,0,Ram Gopal Varma,Amitabh Bachchan,Mohanlal,Ajay Devgn,"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,206,1411,104
Ram Jaane: God Knows,(1995),0.0,"Action, Crime, Drama",5.4,0,Rajiv Mehra,Shah Rukh Khan,Juhi Chawla,Vivek Mushran,"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2038,982,3007
Ram Kasam,(1978),,Action,5.4,7,Chand,Sunil Dutt,Rekha,Bindiya Goswami,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2262,2003,537
Ram Ke Naam,(1992),0.0,Documentary,8.9,624,Anand Patwardhan,Unknown,Unknown,Unknown,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2385,2681,2853
Ram Ki Ganga,(1984),,Drama,5.7,6,Sharankumar Chand,Vijayendra Ghatge,Neeta Mehta,Om Prakash,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,2452,1557,1745
Ram Ki Janmabhoomi,(2019),0.0,Drama,6.6,92,Sanoj Mishra,Sanoj R. Mishra,Muntazir Ahmad,Manveer Choudhary,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,1982,1461,1421
Ram Lakhan,(1989),0.0,"Action, Comedy, Drama",6.8,0,Subhash Ghai,Rakhee Gulzar,Jackie Shroff,Anil Kapoor,"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,1735,900,249
Ram Lila,(1961),,Drama,6.0,28,Chandrakant,Master Bhagwan,Abhi Bhattacharya,Moni Chatterjee,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,1256,32,1529
Ram Raaj,(2008),,Action,5.7,168,Kodi Ramakrishna,Nagarjuna Akkineni,Mohan Babu,Unknown,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,1378,1406,2853
Ram Rajya,(1943),0.0,"Drama, Family, Fantasy",7.2,20,Vijay Bhatt,Prem Adib,Shobhna Samarth,Umakant,"['Drama', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,1599,2377,2851
Ram Ratan,(2017),0.0,Romance,3.7,61,Govind Sakariya,Rishi Bhutani,Daisy Shah,Mahesh Thakur,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,863,1834,558,1350
Ram Shastra,(1995),,"Action, Drama",4.1,78,Sanjay Gupta,Jackie Shroff,Manisha Koirala,Deepti Bhatnagar,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,870,1290,674
Ram Singh Charlie,(2020),0.0,Drama,8.0,0,Nitin Kakkar,Kumud Mishra,Divya Dutta,Salima Raza,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,1103,644,2284
Ram Tera Desh,(1984),0.0,Drama,5.8,13,Swaroop Kumar,Hema Malini,Ashok Kumar,Vijayendra Ghatge,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,809,358,2943
Ram Tere Kitne Nam,(1985),0.0,Drama,6.0,58,P. Madhavan,Sanjeev Kumar,Rekha,Prem Chopra,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,1980,2003,1872
Ram Teri Ganga Maili,(1985),0.0,"Drama, Musical, Romance",6.7,962,Raj Kapoor,Rajiv Kapoor,Mandakini,Divya Rana,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,1714,1273,744
Rama O Rama,(1988),,"Action, Drama, Romance",5.4,18,H.M. Mirza,Mahrukh Mirza,Shahrukh Mirza,Raj Babbar,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,888,1178,2280,1965
Rama Rama Kya Hai Dramaaa,(2008),0.0,"Comedy, Drama, Romance",3.9,259,Chandrakant Singh,Neha Dhupia,Amrita Arora,Anupam Kher,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,582,1445,179,312
Ramaa: The Saviour,(2010),0.0,"Action, Adventure, Drama",3.4,147,Hadi Abrar,Sahil Khan,Tanushree Dutta,Meghan Jadhav,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,1918,2624,1464
Ramad,(2017),0.0,"Drama, Thriller",7.5,38,Shankar Addi Mehra,Sourabh Arora,Abhinav Goyal,Raphael Jose,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2571,2211,39,2093
Ramaiya Vastavaiya,(2013),0.0,"Action, Drama, Romance",5.7,0,Prabhu Deva,Shruti Haasan,Girish Taurani,Randhir Kapoor,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1847,2126,756,2074
Ram-Avtar,(1988),0.0,"Action, Drama, Romance",4.5,201,Sunil Hingorani,Sunny Deol,Anil Kapoor,Sridevi,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2797,2270,207,2650
Ramayana: The Epic,(2010),0.0,"Animation, Adventure, Family",5.9,456,Chetan Desai,Manoj Bajpayee,Juhi Chawla,Ashutosh Rana,"['Animation', 'Adventure', 'Family']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,1224,982,418
Ramgarh Ke Sholay,(1991),0.0,"Action, Comedy, Crime",4.7,59,Ajit Dewani,Kishore Anand Bhanushali,Dinesh Hingoo,Amjad Khan,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1066,632,203
Ramji Londonwaley,(2005),0.0,"Comedy, Drama, Family",6.7,0,Sanjay Dayma,Madhavan,Samita Bangargi,Harsh Chhaya,"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,1158,2168,905
Ramkali,(1985),0.0,Action,5.4,12,Shyam Ralhan,Hema Malini,Shatrughan Sinha,Nirupa Roy,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,809,2325,1715
Ramkhind. A Warli Village,(2001),0.0,Documentary,5.9,28,Amit Dutta,Unknown,Unknown,Unknown,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2385,2681,2853
